RocketLogger CSV File
File Version,3
Block Size,1
Block Count,690                 
Sample Count,690                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Sat Apr 25 00:29:48 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587775145.110930275,1,51332,-1997673,-78129208
1587775146.114408444,1,52503,-2091227,-78141742
1587775147.117852572,1,52787,-2017022,-78134369
1587775148.121320769,1,54179,-1993081,-78132895
1587775149.124752535,1,52060,-1945059,-78126751
1587775150.128208642,1,51680,-1996621,-78133140
1587775151.131665099,1,52344,-2082867,-78144445
1587775152.135095784,1,52503,-2023892,-78140636
1587775153.138552106,1,51522,-2007487,-78138670
1587775154.141975462,1,53546,-1922766,-78128471
1587775155.145452495,1,51585,-1991731,-78137073
1587775156.148886375,1,53167,-2033811,-78142111
1587775157.152349367,1,52471,-2053879,-78147886
1587775158.155794576,1,53198,-2010449,-78141865
1587775159.159238517,1,54084,-1929935,-78133755
1587775160.162690684,1,52882,-1974205,-78138178
1587775161.166128692,1,55855,-1999145,-78141988
1587775162.169581438,1,53135,-2091087,-78155505
1587775163.173034472,1,52692,-2017950,-78148500
1587775164.176495771,1,52945,-2002580,-78147763
1587775165.179945421,1,52408,-1928410,-78137687
1587775166.183377092,1,53641,-1992941,-78144691
1587775167.186819028,1,52408,-2029412,-78151327
1587775168.190299925,1,52756,-2062169,-78157471
1587775169.193721184,1,53451,-2011010,-78153293
1587775170.197172050,1,53926,-1950352,-78145674
1587775171.200632255,1,53926,-1961674,-78145551
1587775172.204070819,1,55096,-1998093,-78157962
1587775173.207545519,1,52503,-2080536,-78156365
1587775174.210983995,1,55223,-2031077,-78158331
1587775175.214427929,1,54748,-2009696,-78156242
1587775176.217889040,1,54495,-1920926,-78149361
1587775177.221306115,1,53072,-1977746,-78151818
1587775178.224790478,1,53831,-1999583,-78154644
1587775179.228228508,1,51364,-2091577,-78169267
1587775180.231666289,1,52186,-2019668,-78161280
1587775181.235143798,1,50858,-2005577,-78161772
1587775182.238541749,1,55317,-1924589,-78151081
1587775183.242020272,1,53673,-1990925,-78158822
1587775184.245478214,1,54748,-2020316,-78163738
1587775185.248918286,1,54685,-2069354,-78172708
1587775186.252360416,1,52819,-2012237,-78166564
1587775187.255819727,1,54337,-1960500,-78161034
1587775188.259271974,1,54210,-1957941,-78157471
1587775189.262711794,1,53641,-1998093,-78165458
1587775190.266147562,1,55665,-2077802,-78175166
1587775191.269592340,1,51807,-2032199,-78172462
1587775192.273025812,1,52724,-2009713,-78170373
1587775193.276521288,1,53040,-1920278,-78160420
1587775194.279937287,1,52977,-1979989,-78166318
1587775195.283402634,1,52566,-2000792,-78169022
1587775196.286850785,1,53388,-2090684,-78183153
1587775197.290272871,1,52218,-2017425,-78177132
1587775198.293746549,1,51396,-1999285,-78173568
1587775199.297213290,1,54685,-1934561,-78165458
1587775200.300647196,1,53673,-1995429,-78173322
1587775201.304098746,1,51332,-2053003,-78180449
1587775202.307525832,1,51585,-2044169,-78183521
1587775203.310994861,1,53262,-2010589,-78178360
1587775204.314454098,1,52692,-1924572,-78169390
1587775205.317877736,1,51364,-1978271,-78174797
1587775206.321333528,1,53641,-2000880,-78180081
1587775207.324761769,1,50542,-2090386,-78191263
1587775208.328234755,1,53198,-2016233,-78184259
1587775209.331674768,1,50257,-1990908,-78182661
1587775210.335145896,1,52155,-1944429,-78175288
1587775211.338585276,1,53009,-1997760,-78182538
1587775212.342035648,1,52060,-2074980,-78192123
1587775213.345485418,1,51775,-2030587,-78190649
1587775214.348947418,1,50668,-2009818,-78187454
1587775215.352379231,1,53325,-1919734,-78176763
1587775216.355826691,1,52060,-1987806,-78184136
1587775217.359284793,1,52155,-2011168,-78188560
1587775218.362731870,1,49371,-2075927,-78199373
1587775219.366180974,1,51396,-2013096,-78192738
1587775220.369621181,1,52914,-1962515,-78185610
1587775221.373071324,1,53673,-1957678,-78185119
1587775222.376527126,1,53673,-1998794,-78191017
1587775223.379966000,1,52218,-2081027,-78202199
1587775224.383420662,1,50858,-2030464,-78198882
1587775225.386883479,1,52850,-2010081,-78196055
1587775226.390308665,1,51996,-1920733,-78184996
1587775227.393766868,1,53009,-1980672,-78192123
1587775228.397207157,1,54527,-2001090,-78195195
1587775229.400675151,1,53072,-2092349,-78208589
1587775230.404114141,1,51079,-2018529,-78201339
1587775231.407562613,1,52250,-2002668,-78199373
1587775232.411003019,1,53704,-1931599,-78190526
1587775233.414458710,1,53704,-1994641,-78196793
1587775234.417911316,1,49941,-2036756,-78203920
1587775235.421359209,1,52408,-2058698,-78210064
1587775236.424803098,1,53072,-2012465,-78206254
1587775237.428257764,1,52756,-1944148,-78198390
1587775238.431698373,1,52186,-1967247,-78199496
1587775239.435159862,1,51838,-1999723,-78197284
1587775240.438607435,1,52503,-2088791,-78213013
1587775241.442045935,1,50984,-2025469,-78207483
1587775242.445496191,1,50795,-2009783,-78207852
1587775243.448953592,1,53293,-1920155,-78200479
1587775244.452397958,1,50668,-1986772,-78204657
1587775245.455854443,1,52250,-2006629,-78239801
1587775246.459293877,1,49276,-2084935,-78224441
1587775247.462745417,1,53799,-2016023,-78236729
1587775248.466182631,1,51143,-1988366,-78200110
1587775249.469642545,1,53262,-1942431,-78226407
1587775250.473102741,1,52692,-1996831,-78198513
1587775251.476532327,1,50004,-2058383,-78277648
1587775252.479994727,1,54116,-2044923,-78209081
1587775253.483432855,1,51396,-2010625,-78193598
1587775254.486886247,1,51680,-1929812,-78272856
1587775255.490345928,1,53293,-1976063,-78205271
1587775256.493785769,1,53641,-1999846,-78198267
1587775257.497221105,1,49466,-2092366,-78214733
1587775258.500676479,1,50984,-2020106,-78216085
1587775259.504127895,1,51490,-2005892,-78214242
1587775260.507570330,1,52155,-1927025,-78205886
1587775261.511023299,1,51649,-1993747,-78232920
1587775262.514468790,1,51617,-2028028,-78217682
1587775263.517921900,1,50352,-2064763,-78228619
1587775264.521380447,1,51712,-2012640,-78223826
1587775265.524818032,1,52945,-1950195,-78223826
1587775266.528295274,1,52376,-1965407,-78222966
1587775267.531717219,1,52281,-1999688,-78222598
1587775268.535169021,1,47347,-2088984,-78235131
1587775269.538624696,1,51301,-2025522,-78229970
1587775270.542051055,1,51775,-2009836,-78229110
1587775271.545538746,1,49593,-1921925,-78217559
1587775272.548954691,1,49972,-1990487,-78227144
1587775273.552424047,1,50225,-2017915,-78229970
1587775274.555874155,1,50984,-2070371,-78240047
1587775275.559309161,1,49688,-2013201,-78233657
1587775276.562745483,1,50415,-1947583,-78225915
1587775277.566219287,1,53641,-1969438,-78227636
1587775278.569660841,1,53072,-2000547,-78231568
1587775279.573126998,1,51301,-2092944,-78244716
