RocketLogger CSV File
File Version,3
Block Size,1
Block Count,849                 
Sample Count,849                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Sat Apr 25 00:10:58 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587774015.258073490,1,21981,-4896203,-73551284
1587774016.261491779,1,21507,-4995891,-73564064
1587774017.264954757,1,20906,-4913449,-73555954
1587774018.268400230,1,21570,-4875330,-73552390
1587774019.271876529,1,22962,-4850618,-73547106
1587774020.275306560,1,20368,-4895414,-73553004
1587774021.278760920,1,19166,-4996838,-73565415
1587774022.282198240,1,21602,-4915499,-73558288
1587774023.285652770,1,20115,-4887265,-73554970
1587774024.289081076,1,21855,-4843274,-73548949
1587774025.292571631,1,20115,-4895169,-73555216
1587774026.296014758,1,18091,-4996294,-73567381
1587774027.299447341,1,17996,-4916060,-73559394
1587774028.302894396,1,22772,-4885705,-73555585
1587774029.306351751,1,19577,-4848760,-73550178
1587774030.309766348,1,22013,-4895818,-73555462
1587774031.313276589,1,20337,-4997048,-73568364
1587774032.316729271,1,18818,-4913063,-73560869
1587774033.320139772,1,20716,-4865322,-73554479
1587774034.323594174,1,20273,-4860292,-73556445
1587774035.327046405,1,22898,-4896378,-73557059
1587774036.330489686,1,20400,-4992842,-73570822
1587774037.333943767,1,21412,-4910750,-73560992
1587774038.337390398,1,17332,-4832846,-73552144
1587774039.340887009,1,19989,-4874225,-73555462
1587774040.344296507,1,19767,-4902530,-73573403
1587774041.347751944,1,20242,-4973598,-73568119
1587774042.351188965,1,24100,-4908787,-73561115
1587774043.354637913,1,21791,-4812025,-73552144
1587774044.358072090,1,20210,-4883041,-73559394
1587774045.361531113,1,20020,-4922352,-73565170
1587774046.364965523,1,16573,-4949693,-73569593
1587774047.368429894,1,20843,-4908173,-73564678
1587774048.371858929,1,20368,-4809134,-73551898
1587774049.375343857,1,16193,-4889421,-73561115
1587774050.378728168,1,18629,-4954880,-73568733
1587774051.382233401,1,20874,-4929993,-73568733
1587774052.385678873,1,21001,-4906351,-73566521
1587774053.389154515,1,20083,-4821910,-73554356
1587774054.392574545,1,18439,-4894521,-73562343
1587774055.396032975,1,17522,-4988741,-73574263
1587774056.399478592,1,19577,-4919425,-73568856
1587774057.402923653,1,21855,-4896449,-73565538
1587774058.406364859,1,21855,-4840050,-73558042
1587774059.409822003,1,21349,-4896028,-73565292
1587774060.413274092,1,18629,-4996663,-73578318
1587774061.416723157,1,20590,-4917252,-73571191
1587774062.420181390,1,20621,-4890016,-73567627
1587774063.423624419,1,22203,-4843257,-73559517
1587774064.427067228,1,19071,-4895993,-73567381
1587774065.430528610,1,19388,-4995331,-73579915
1587774066.433956711,1,20716,-4918794,-73572174
1587774067.437417419,1,19040,-4899288,-73569716
1587774068.440865577,1,21222,-4830919,-73560254
1587774069.444332908,1,20590,-4895117,-73568364
1587774070.447766231,1,19957,-4979469,-73579670
1587774071.451214109,1,19989,-4927224,-73574509
1587774072.454666158,1,21064,-4907350,-73571191
1587774073.458142055,1,19577,-4812832,-73560992
1587774074.461567333,1,20558,-4889421,-73568119
1587774075.465016386,1,18945,-4933323,-73575614
1587774076.468456572,1,18091,-4953356,-73578809
1587774077.471908616,1,19577,-4909330,-73575123
1587774078.475344465,1,20052,-4815145,-73564678
1587774079.478803414,1,18660,-4877433,-73568487
1587774080.482255721,1,21285,-4900147,-73572051
1587774081.485701314,1,18028,-4990704,-73584462
1587774082.489160915,1,20210,-4912345,-73576106
1587774083.492596811,1,21001,-4863500,-73571314
1587774084.496062417,1,18407,-4856454,-73568979
1587774085.499497039,1,21633,-4896922,-73574754
1587774086.502942062,1,16794,-4997767,-73586551
1587774087.506403632,1,20210,-4917602,-73578441
1587774088.509850940,1,23784,-4893031,-73576352
1587774089.513310822,1,20210,-4840593,-73569348
1587774090.516746637,1,21380,-4896519,-73574877
1587774091.520202256,1,17142,-4994332,-73588025
1587774092.523646419,1,17522,-4919863,-73581390
1587774093.527104583,1,21507,-4899305,-73578318
1587774094.530553016,1,18976,-4834213,-73568979
1587774095.533997899,1,21001,-4895940,-73577335
1587774096.537450503,1,17363,-4989004,-73587534
1587774097.540893422,1,19356,-4922352,-73583233
1587774098.544361143,1,21918,-4904896,-73581021
1587774099.547786601,1,19830,-4826169,-73570699
1587774100.551236200,1,17838,-4895204,-73578441
1587774101.554690048,1,18439,-4981432,-73589008
1587774102.558136553,1,18312,-4924438,-73584585
1587774103.561595970,1,20052,-4905562,-73581513
1587774104.565045451,1,19925,-4826169,-73572420
1587774105.568477745,1,21886,-4895695,-73580161
1587774106.571945539,1,17996,-4985849,-73589869
1587774107.575384168,1,22487,-4923053,-73585568
1587774108.578834760,1,19799,-4904107,-73583356
1587774109.582290495,1,20526,-4829587,-73573894
1587774110.585742878,1,20684,-4896010,-73580653
1587774111.589173029,1,18186,-4988127,-73593186
1587774112.592629225,1,20874,-4922615,-73586428
1587774113.596080160,1,22171,-4904546,-73585322
1587774114.599556724,1,20083,-4826993,-73575123
1587774115.602982083,1,21475,-4895660,-73583110
1587774116.606434706,1,16731,-4979908,-73593555
1587774117.609875141,1,19894,-4926839,-73588517
1587774118.613329687,1,20400,-4907648,-73586551
1587774119.616775894,1,21633,-4818931,-73576106
1587774120.620246340,1,20906,-4893837,-73584831
1587774121.623662570,1,20874,-4959052,-73592695
1587774122.627134465,1,19736,-4937074,-73591712
1587774123.630560323,1,20147,-4909295,-73589869
1587774124.634031222,1,19736,-4811815,-73577089
1587774125.637472736,1,19071,-4886932,-73586182
1587774126.640905043,1,18123,-4919110,-73589254
1587774127.644354965,1,20463,-4965887,-73597856
1587774128.647824588,1,17205,-4910575,-73591097
1587774129.651275194,1,18376,-4823768,-73581390
1587774130.654711729,1,20684,-4875838,-73585445
1587774131.658182079,1,20147,-4900550,-73589623
1587774132.661636051,1,20305,-4993157,-73600559
1587774133.665066891,1,20843,-4913729,-73593309
1587774134.668516851,1,19071,-4867495,-73587534
1587774135.671963679,1,18692,-4856349,-73585076
1587774136.675420697,1,20273,-4898376,-73590483
1587774137.678857512,1,17680,-4997434,-73602771
1587774138.682312617,1,21285,-4919776,-73596750
1587774139.685770726,1,19166,-4900094,-73592326
1587774140.689210821,1,20621,-4833565,-73583725
1587774141.692665682,1,18091,-4896536,-73591958
1587774142.696089850,1,17205,-4982239,-73601911
1587774143.699564975,1,21127,-4927137,-73598839
1587774144.703013680,1,19166,-4908349,-73596013
1587774145.706454143,1,20779,-4817459,-73584093
1587774146.709908665,1,22297,-4892505,-73591958
1587774147.713337467,1,19198,-4944523,-73598593
1587774148.716796266,1,16921,-4949745,-73602402
1587774149.720254182,1,18945,-4910557,-73596136
1587774150.723699685,1,20843,-4814952,-73585936
1587774151.727155503,1,20969,-4879694,-73592449
1587774152.730569669,1,22329,-4901847,-73595890
1587774153.734034269,1,20495,-4991948,-73606703
1587774154.737504875,1,20052,-4913834,-73600068
1587774155.740965966,1,22645,-4868232,-73594047
1587774156.744396967,1,21950,-4854754,-73590852
1587774157.747859044,1,20368,-4898376,-73597241
1587774158.751293329,1,18059,-4996943,-73609038
1587774159.754747279,1,21159,-4921861,-73601051
1587774160.758162796,1,21855,-4904879,-73599822
1587774161.761637450,1,20495,-4827764,-73590852
1587774162.765121711,1,19071,-4895905,-73597979
1587774163.768556819,1,21823,-4971250,-73607195
1587774164.772001304,1,18629,-4933253,-73605843
1587774165.775437337,1,19103,-4909733,-73601542
1587774166.778889268,1,21190,-4812762,-73592203
1587774167.782360122,1,20147,-4889824,-73598225
1587774168.785753856,1,20874,-4925752,-73604000
1587774169.789241755,1,20210,-4963153,-73609407
1587774170.792662908,1,18850,-4911521,-73603631
1587774171.796136936,1,21823,-4818720,-73593801
1587774172.799599350,1,21538,-4880289,-73599085
1587774173.803037972,1,21444,-4904633,-73603263
1587774174.806490339,1,19103,-4982729,-73612602
1587774175.809922511,1,19135,-4912415,-73605843
1587774176.813382716,1,19894,-4828850,-73596627
1587774177.816837880,1,20748,-4877713,-73600436
1587774178.820276207,1,20052,-4904142,-73604000
1587774179.823729857,1,18597,-4980644,-73614813
1587774180.827190584,1,19324,-4912187,-73607195
1587774181.830613760,1,19135,-4818387,-73596627
1587774182.834096980,1,19293,-4883690,-73603386
1587774183.837522654,1,19799,-4916148,-73606949
1587774184.840985822,1,19641,-4960752,-73614691
1587774185.844418516,1,21760,-4911311,-73608669
1587774186.847876015,1,21602,-4811938,-73597610
1587774187.851334655,1,19957,-4890490,-73605229
1587774188.854775649,1,21380,-4943734,-73612602
1587774189.858223065,1,17079,-4940965,-73613830
1587774190.861665471,1,21127,-4910277,-73610390
1587774191.865104621,1,20242,-4815215,-73599330
1587774192.868605227,1,20337,-4894135,-73608055
1587774193.872025523,1,20210,-4963486,-73615428
1587774194.875469490,1,19261,-4932990,-73615059
1587774195.878905796,1,19514,-4909716,-73611496
1587774196.882402249,1,18850,-4819737,-73600313
1587774197.885825045,1,20526,-4895835,-73610021
1587774198.889237665,1,19451,-4971478,-73618868
1587774199.892715577,1,21349,-4931974,-73616657
1587774200.896169811,1,21602,-4909803,-73613462
1587774201.899590153,1,19514,-4817143,-73602525
1587774202.903079750,1,19546,-4894486,-73612110
1587774203.906501437,1,19324,-4954828,-73619483
1587774204.909960819,1,19736,-4940439,-73619606
1587774205.913422733,1,21886,-4910697,-73614936
1587774206.916886261,1,21317,-4813568,-73603754
1587774207.920280654,1,19736,-4891576,-73612602
1587774208.923747560,1,18850,-4938248,-73618131
1587774209.927205739,1,19261,-4950394,-73621326
1587774210.930659575,1,22582,-4911486,-73617763
1587774211.934095112,1,21380,-4812919,-73606703
1587774212.937564533,1,21697,-4887423,-73612602
1587774213.941003222,1,18723,-4920179,-73616657
1587774214.944455588,1,19830,-4963608,-73624767
1587774215.947915149,1,22835,-4912047,-73618868
1587774216.951290213,1,22392,-4815250,-73608424
1587774217.954808289,1,21633,-4886511,-73616411
1587774218.958252154,1,18723,-4922317,-73620712
1587774219.961700048,1,18123,-4957176,-73628576
1587774220.965150129,1,19103,-4911574,-73621203
1587774221.968564876,1,20590,-4813024,-73608792
1587774222.972067144,1,16889,-4892067,-73616165
1587774223.975503971,1,19135,-4952479,-73626487
1587774224.978944840,1,20716,-4937267,-73624767
1587774225.982402485,1,20400,-4910382,-73622186
1587774226.985833169,1,21222,-4819982,-73611004
1587774227.989290455,1,19451,-4897009,-73619483
1587774228.992743947,1,22645,-4977875,-73629436
1587774229.996200645,1,20147,-4928661,-73625996
1587774230.999634510,1,21317,-4908156,-73622186
1587774232.003094349,1,19546,-4830638,-73612970
1587774233.006574675,1,22930,-4898885,-73621080
1587774234.009990404,1,21032,-4994034,-73634597
1587774235.013454799,1,21127,-4922632,-73628945
1587774236.016894711,1,20590,-4895537,-73625996
1587774237.020338009,1,21570,-4851704,-73616288
1587774238.023787014,1,20526,-4900637,-73622801
1587774239.027239216,1,18850,-5000518,-73635335
1587774240.030690072,1,18376,-4916200,-73626856
1587774241.034135007,1,18597,-4857050,-73619729
1587774242.037575993,1,19356,-4871123,-73619974
1587774243.041047836,1,19356,-4902267,-73623046
1587774244.044476374,1,18629,-4992947,-73636932
1587774245.047923095,1,20748,-4914273,-73628945
1587774246.051380649,1,22551,-4836229,-73620589
1587774247.054832011,1,19324,-4877538,-73622801
1587774248.058270701,1,24132,-4904178,-73625750
1587774249.061733115,1,20273,-4986515,-73641601
1587774250.065154298,1,22709,-4913852,-73627347
1587774251.068635412,1,21538,-4831269,-73618868
1587774252.072077828,1,21697,-4877906,-73624521
1587774253.075541678,1,22962,-4903739,-73628085
1587774254.078984769,1,21728,-4990634,-73638775
1587774255.082421717,1,21538,-4914623,-73631525
1587774256.085892423,1,22740,-4848497,-73623661
1587774257.089317391,1,25650,-4869301,-73625013
1587774258.092782878,1,22266,-4901128,-73627470
1587774259.096199508,1,21602,-5001114,-73641110
1587774260.099662739,1,20337,-4918934,-73632262
1587774261.103114695,1,20653,-4893206,-73628207
1587774262.106576726,1,21633,-4842030,-73622432
1587774263.110020020,1,19862,-4899516,-73629190
1587774264.113475601,1,18249,-4984096,-73638898
1587774265.116929098,1,21697,-4931764,-73636318
1587774266.120364352,1,22867,-4911574,-73632140
1587774267.123810472,1,21222,-4814637,-73621572
1587774268.127285717,1,21886,-4890875,-73628330
1587774269.130727896,1,19577,-4924035,-73633491
1587774270.134170302,1,19451,-4967990,-73640496
1587774271.137610374,1,19356,-4913344,-73634229
1587774272.141057930,1,18312,-4827571,-73625750
1587774273.144553191,1,19609,-4877012,-73629190
1587774274.147960195,1,19293,-4902600,-73633614
1587774275.151407420,1,20526,-4999204,-73643322
1587774276.154879323,1,17458,-4917427,-73635949
1587774277.158307147,1,21918,-4881271,-73632385
1587774278.161773036,1,19799,-4852966,-73626364
1587774279.165211178,1,19071,-4900655,-73631771
1587774280.168654249,1,20526,-5000413,-73644428
1587774281.172100980,1,18376,-4921493,-73637178
1587774282.175567609,1,20653,-4897798,-73653767
1587774283.179002069,1,21760,-4844624,-73621572
1587774284.182461024,1,20495,-4900024,-73627593
1587774285.185914536,1,20052,-4998923,-73644305
1587774286.189342038,1,21412,-4923158,-73642339
1587774287.192790607,1,22297,-4899901,-73634720
1587774288.196261377,1,20431,-4843695,-73633614
1587774289.199700395,1,21855,-4899936,-73628945
1587774290.203184538,1,19356,-5000080,-73643076
1587774291.206593746,1,21064,-4921336,-73637178
1587774292.210038118,1,19672,-4891979,-73635826
1587774293.213488487,1,18945,-4851459,-73629682
1587774294.216920593,1,21222,-4901163,-73636686
1587774295.220404611,1,19609,-5002236,-73649343
1587774296.223837262,1,20242,-4919811,-73641601
1587774297.227274980,1,19672,-4885705,-73637178
1587774298.230766403,1,20495,-4854824,-73633246
1587774299.234194579,1,19925,-4901251,-73637546
1587774300.237624424,1,19799,-5002201,-73651063
1587774301.241100879,1,19451,-4920705,-73643690
1587774302.244544183,1,19451,-4891874,-73639390
1587774303.248001450,1,20368,-4849391,-73635089
1587774304.251434837,1,18376,-4901093,-73638161
1587774305.254899693,1,18249,-5000080,-73652906
1587774306.258344770,1,19672,-4922440,-73645902
1587774307.261770260,1,19736,-4898184,-73642462
1587774308.265262169,1,20716,-4845851,-73634106
1587774309.268709124,1,21032,-4901093,-73641233
