RocketLogger CSV File
File Version,3
Block Size,1
Block Count,592
Sample Count,592
Sample Rate,1
MAC Address,b0:d5:cc:fb:39:78
Start Time,Tue Oct  1 00:18:04 2019
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1569889648.706385779,1,-178279,-19018305,35740587
1569889649.709879830,1,-193898,-20277804,35732256
1569889650.713371493,1,-212546,-22227844,35744017
1569889651.716854999,1,-172662,-18516942,35719637
1569889652.720335938,1,123785,11275606,45279292
1569889653.723838081,1,-183801,-19475739,35713389
1569889654.727317643,1,-191184,-20153922,35750265
1569889655.730810799,1,-210969,-22098353,35769377
1569889656.734292119,1,-175660,-18584309,35730786
1569889657.737787988,1,-96491,-10502167,35690969
1569889658.741276127,1,-182791,-19271502,35719637
1569889659.744782404,1,-224190,-23427637,35762271
1569889660.748258628,1,-177017,-18624521,35732256
1569889661.751749815,1,-174366,-18529406,35724660
1569889662.755241157,1,-125237,-13785312,35696482
1569889663.758725473,1,-181687,-19238687,35723925
1569889664.762209206,1,-258994,-27115277,35802823
1569889665.765713196,1,-173514,-18396900,35718412
1569889666.769198702,1,-119084,-12916986,35689621
1569889667.772673928,1,-178784,-18936022,35696237
1569889668.776170474,1,-185189,-19520737,35716574
1569889669.779659278,1,-225326,-23655083,35778198
1569889670.783170879,1,-175408,-18573195,35715472
1569889671.786626916,1,-93494,-10415728,35670019
1569889672.790132308,1,-179573,-19223909,35711061
1569889673.793622118,1,-211726,-22130327,35746957
1569889674.797111436,1,-183485,-19467868,35733971
1569889675.800613999,1,-174840,-18576245,35714614
1569889676.804111499,1,-102581,-11212675,35691337
1569889677.807581753,1,-182034,-19245401,35724415
